,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.9049762183797916,2.5902030214337377,3.365742063933432,4.973711619748989,2.461914850714614,0.7720403116261425,1.347050425275977,0.7989698398945242,3.3714913386064866,-0.5543605051581957,3.308012591773874,2.5607021317635246,0.8963146588861071,4.591465894605882,2.4124206703987774,2.3993221589284452,2.344065486423929,0.859626497535307,1.3940740631414963
0.9541807372906989,2.718712629357484,3.576273889636047,5.627183005602667,2.7725232129452904,1.233757819354449,1.4332707326973073,0.4509386452133942,3.7026443905602906,-0.8120280890237248,4.126170555674031,2.83693668312212,1.4738045015229084,5.086231840248571,2.555473065235756,2.5193574809350205,2.588591610150046,1.0751953227028648,1.6137426036399387
1.0040558133074835,2.855876255106791,3.694391029708877,6.184122570652259,3.08283126576724,1.8018584911836428,1.4437704914365397,0.11864992160189947,3.9542787772564627,-1.023869806349057,4.89608481460575,3.1171153382512395,1.951088032950386,5.4850617917121465,2.7228359962908186,2.625668629747816,2.7421337745772894,1.2591607965557894,1.8274289988359271
1.0518216801377396,3.0116336825979584,3.731519704853616,6.651721906530016,3.3823564655569878,2.4359056444535425,1.4053917847832418,-0.19937249546788016,3.988273762959129,-1.2019708447098592,5.580187369330776,3.3975184548640707,2.3188147064896083,5.73500586891085,2.9100405748483222,2.693736237940888,2.8438549528318524,1.3380532221953896,2.097083344903778
1.1039060203135402,3.150910539488324,3.7114783097110156,7.0335451765954575,3.615802459146629,3.0531079486708217,1.3323488938673833,-0.44468630036188195,4.032309158450287,-1.3074867978500053,6.117369711686208,3.629887861794643,2.543540440528606,5.813885528572076,3.076197419291169,2.801895713003123,2.893238487181677,1.305012277006803,2.3888097485712048
1.1524598043297374,3.24213427483695,3.6126951601064183,7.296846626089138,3.7915740077907163,3.5989418917350866,1.2538586161960563,-0.6417115898700296,4.075315327864844,-1.4004714668318146,6.52765822085739,3.822374154326316,2.599478716005616,5.7536287504293,3.2228758751159177,2.8974407688970345,2.919017415154091,1.2107249806571325,2.675409780900872
1.2048899949052914,3.3003669721645537,3.4507118615777963,7.459664526431237,3.9247182509121954,4.021332222041587,1.1353303776896784,-0.857220426171355,4.055577661214183,-1.4722933571785628,6.862681389460715,3.885292398820369,2.4971657878634312,5.645723879780644,3.3041111117133757,2.939944482142799,2.922518563098208,1.1195066289437738,2.954654775782732
1.2556130210911458,3.3011815608808486,3.258533945914945,7.5191587889429865,4.003335858502113,4.324622504540528,1.0243327950860643,-1.0531796198883536,4.051613440105911,-1.449251280724024,7.110397232766119,3.884127198495264,2.331159263472679,5.517696884158195,3.3127961651731854,2.9531178403776135,2.9539891554469566,0.9797157349430561,3.1303234004461995
1.3018924737513469,3.2447403219931927,3.062060073503627,7.53900037622109,4.064782561104386,4.5404541056293155,0.9499449870763093,-1.2385518527908848,4.096575811342615,-1.4478194480056203,7.306331015332245,3.78240272412003,2.0677294476993495,5.355621296067339,3.2383133963919395,2.9244128702009617,3.005262834928568,0.8229617314502635,3.2388786503788625
1.354919596074372,3.1775441295433358,2.8845405207288453,7.549538117619613,4.100416329225089,4.63278202139697,0.9140089896811685,-1.3899058111677878,4.082838432362518,-1.4035759061245419,7.497398541944298,3.719679730347366,1.8016885960778528,5.188884218051898,3.13420751009734,2.847240168804057,3.0608712142479613,0.6064555604940716,3.2716233829809145
1.4050757699321064,3.054060318748295,2.6674667445411524,7.554945180825988,4.096076705650557,4.648441762125519,0.9852195553627083,-1.5240021159533566,4.060952736337463,-1.3320821738155986,7.528476982631287,3.626116968236074,1.592527922374717,4.975358107147498,3.0203080262788373,2.779485269755041,3.121385842993198,0.39105310541211014,3.2542795330877885
1.454374994965595,2.9512702100587953,2.5362900645012694,7.52576727621097,4.072088155662278,4.585696661397838,1.070364487824241,-1.6800417642587755,4.036592974895196,-1.211654903094915,7.544926195584639,3.5611039527818535,1.4935067237001842,4.786394637647167,2.9333725493267866,2.726044654897306,3.131619054172854,0.1716656620149154,3.232221854482887
1.5029244369734442,2.8471621429823184,2.4594183908427705,7.493040438950405,3.9892708458104806,4.45631278125494,1.160955072337373,-1.8047994489697188,3.998485514064026,-1.068892253223718,7.516957364573059,3.558701875267658,1.5439802734520016,4.6065713424950605,2.822954927099164,2.653858876537191,3.093241058216138,-0.10855613791373253,3.159342103437898
1.5533072133215076,2.7732798836259214,2.4798987029988226,7.503486150125203,3.883181701813959,4.283182612801787,1.246884366600411,-1.9709904334861623,3.9459013799442686,-0.8657522317110593,7.644622598555828,3.5123720749729266,1.7143095456083213,4.50366457138061,2.8163241995369783,2.5332209131601857,3.058001707185477,-0.39220696348540196,3.047327809835992
1.6052162370466856,2.704778292901901,2.523565680958578,7.488299737726271,3.7241343789293824,4.102168191604603,1.3398289567477535,-2.1443649305039956,3.950483179395352,-0.7561233979771855,7.601772727290031,3.473191549065807,1.951501996745047,4.4199072606159255,2.9735985754333067,2.4278700795963974,3.0067952392012507,-0.6723851478693272,2.939239078625133
