sub,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22,23,23,24,24,25,25,26,26,27,27,28,28,29,29
intensity,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
-1.0,1.227433004518655,-19.369369303295883,-0.04055337024858715,-0.035714285714285705,-0.31701376580408835,-0.06887320873416511,0.1946460386727348,-1.7307060738620592,-1.8371857483759593,4.70800259140192,-0.046602569761635314,0.009438178546589022,-52.4829767059044,-0.057241553157014825,4.5350466194292665,-0.02633956329173236,2.947301390365906,-0.059523809523809514,-0.29916944753429736,-2.1569693635989524,-0.6383021427960244,0.0,5.196541293337732,-0.5136432421860687,-0.00952380952380952,-0.06349206349206347,3.9160181914241967,0.2187671609073166,-0.14364495472393127,-0.0209546952861747,-0.7770986892232693,-0.06466656072885214,0.33199274407461277,-0.039242300154424765,16.67938116923656,-0.009976612190182713,-0.08639548215966443,0.08491486266792164,-0.1864064507979969,0.5976094561723038,1.0072306361294128,-0.7054290956849365,0.32295103364068917,-0.3659972392786626,-24.360892648323134,-1.81354781666239,-0.6349206349206348,0.0,20.278815289271357,6.614145142954934,0.0,0.0,0.0,0.0,-2.2857142857142856,-7.828338908650363,-1.8242719831151404,9.678072583701077,-0.47619047619047605,0.0
-0.9499999999999997,1.0454576662986006,-10.933671519433473,-0.07539192781017026,-0.03571428571428571,-0.38897983921899365,-0.18596556206122417,0.18661136169478712,-0.9355815443790115,-1.1320429020985199,4.549781433990551,-0.36903808011705674,0.17054719075169142,-24.203338057073317,-0.04226571105325276,4.130808516659461,-0.07757217692701572,2.059150762412719,-0.05952380952380952,-0.37171634199442866,-1.3472331895023768,0.6659694600295266,0.0,3.965475943740684,0.6260635545396378,-0.009523809523809521,-0.06349206349206349,5.123267081453956,0.270780509071944,-0.08062547266106775,-0.020513863592840263,-1.5963772798700482,-0.08927373108908146,0.23720382517001,-0.024720942140297002,17.65845459364925,0.010968312369869644,-0.07320338838025163,-0.007800500080811575,-0.2112101928475677,0.3211173994711257,1.6812657939020552,-1.1803210459050286,0.06222601153635621,-0.20597657687757764,-8.396115070197382,-2.6310563494100743,-0.6349206349206349,0.0,14.928053284004335,1.08744596152827,0.0,0.0,0.0,0.0,-2.2857142857142856,-1.824973345774235,-1.9405493283135122,4.8526038292445435,-0.47619047619047616,0.0
-0.8999999999999999,0.939729415452973,-6.551296453864521,-0.07480301300371907,-0.03571428571428571,-0.3915741210689703,-0.17689776345432406,0.15632230322272492,-0.3710771657863522,-0.6877746640091275,7.171757969296102,-0.481616401614467,0.21700741454321218,-3.204561781026063,-0.0359975746499904,3.6736748036453015,-0.07217867847359556,1.793709954074127,-0.05952380952380952,-0.3984370180501149,-1.5261065154531324,1.355680766493748,0.0,2.207823391467054,2.141426071792177,-0.00952380952380952,-0.06349206349206349,4.573960791670808,0.27164627966059507,-0.04942565486938464,-0.01663673515953831,0.20637087458869977,-0.09089646314736993,0.10735877180162134,-0.02286273146069057,16.96405933470304,0.01044996112365647,-0.03467185513942789,-0.053624378877558755,-0.22171990325291085,0.14520621858514202,1.9912044639384192,-0.9488281405793622,-0.07646451499525009,-0.2992829110278447,-1.299029369871367,-2.6533710812087734,-0.6349206349206349,0.0,15.097565880890341,0.16040600755984682,0.0,0.0,0.0,0.0,-2.2857142857142856,0.34233092599393083,-1.0040763737238096,7.701886284790966,-0.47619047619047616,0.0
-0.8500000000000001,0.8685549276536364,-4.379360292461802,-0.06074115799994796,-0.035714285714285705,-0.34967784084604703,-0.11051956354006948,0.03535498436209409,0.023468539005609346,-0.44214599627667295,9.89235419092362,-0.48516156392637505,0.15760353686068262,10.784163630536895,-0.037837229602572714,3.167668458814792,-0.03977953854434966,1.7091486454548066,-0.059523809523809514,-0.38168891417138245,-2.0843284932678947,1.6415057237797477,0.0,0.47644943235793025,3.1726819056393003,-0.009523809523809521,-0.06349206349206347,3.222153015582915,0.23936680581754827,-0.03916301766130515,-0.013950403161990916,2.880484891345265,-0.08062741044160011,-0.016332226178490068,-0.027829193263250413,15.205288905645821,0.002050686815401163,0.006593325940233036,-0.07038350965129513,-0.21994731695413608,0.04078227174962673,1.9891007530297564,-0.5196195957428243,-0.14561708323327524,-0.41018050093254427,1.0640584899133085,-2.3565485923855123,-0.6349206349206348,0.0,17.091566639740932,1.2674912197473478,0.0,0.0,0.0,0.0,-2.2857142857142856,0.5617094689203778,0.2137068618859974,13.141724218294323,-0.47619047619047616,0.0
-0.7999999999999998,0.8038144309195235,-3.20416400835707,-0.046566672643182754,-0.035714285714285705,-0.2827738984642791,-0.032692052188594126,-0.186155049724232,0.2918964264113426,-0.3392468210052964,11.268420669752789,-0.4461521025693777,0.01829755501497861,18.506598612609743,-0.0453608100185456,2.6268664944106694,-0.0006070351652398762,1.5501330326694267,-0.059523809523809514,-0.3296786947529317,-2.629449058784069,1.6845985393540641,0.0,-0.9110796509335963,3.3271267484107896,-0.009523809523809525,-0.06349206349206347,1.7024455101356961,0.18839688924188616,-0.04180973694328452,-0.014309947278946595,5.297152516627297,-0.06621727465679685,-0.11155730217775979,-0.03503019461233897,12.85051586506633,-0.006191470021812984,0.037436824109939204,-0.07058466631035185,-0.20782572176255978,-0.014932382089706726,1.7450763264130782,-0.1892147056996878,-0.1827940308899826,-0.41353816014840455,1.4506869517557732,-2.0330945588187936,-0.6349206349206348,0.0,18.666757103009942,2.76293594042784,0.0,0.0,0.0,0.0,-2.2857142857142856,0.07330918451486941,1.2392188746592194,17.8657754027179,-0.47619047619047605,0.0
-0.75,0.7286134256623206,-2.301770517531992,-0.03902750215774355,-0.035714285714285705,-0.2056627774983315,0.02919985207357679,-0.4790073080289267,0.46497942883188487,-0.3303192658340888,10.780763983771392,-0.4040761973576214,-0.16543081497032547,21.017872656766695,-0.05517797046606836,2.0716766312968504,0.032740470343604375,1.203232427685805,-0.059523809523809514,-0.25389465053923127,-2.9416192252986773,1.6022399810589585,0.0,-1.816567218200917,2.5543845575842523,-0.009523809523809523,-0.06349206349206347,0.39525848781108214,0.12995123207949055,-0.051644215010801464,-0.017638192472839632,6.8229433342796035,-0.05269027952589397,-0.1701106377493474,-0.04106048573040881,10.247966285656473,-0.010410377937582108,0.0519590951197084,-0.06252659443644594,-0.18723901083198852,-0.03932090246971516,1.3379898125228689,-0.09228503683985545,-0.2128258564690344,-0.26685880839384807,1.528896527319894,-1.8350184859446366,-0.6349206349206348,0.0,18.6935562307038,3.719696292487322,0.0,0.0,0.0,0.0,-2.2857142857142856,-0.39204966925622964,1.8307265045573333,20.002296639054396,-0.4761904761904761,0.0
-0.6999999999999997,0.6350950442765553,-1.3135678897684995,-0.04003023725039796,-0.035714285714285705,-0.12913162063552278,0.06214224294137677,-0.7918186664136256,0.5637407689800634,-0.37434136407692004,8.555740515404182,-0.3780349831427688,-0.35510981349669085,19.54273652161164,-0.06365586162920094,1.5255813220221077,0.05369511584370209,0.6571752713223034,-0.059523809523809514,-0.16693021645073644,-2.933516773938092,1.473467556232948,0.0,-2.2314146819226726,1.036148655589151,-0.009523809523809525,-0.06349206349206347,-0.5142870875477171,0.0723171972204434,-0.06475925637998557,-0.022656483213491597,7.2052602823114205,-0.04290515245202248,-0.1936572744454334,-0.04362198690643973,7.644851115061443,-0.009699009056265905,0.049554683733560485,-0.05129322674869085,-0.16004274421883613,-0.045224491618069004,0.8474598093800222,-0.24653275726947646,-0.24990994722944496,0.014537500560770114,2.135211815858756,-1.8120736458599798,-0.6349206349206348,0.0,16.854493596365455,3.7493304442693973,0.0,0.0,0.0,0.0,-2.285714285714285,-0.48841036017532763,1.919129838716058,18.80078088702266,-0.47619047619047605,0.0
-0.6499999999999999,0.5224130502740909,-0.1368186149585735,-0.04820027660888725,-0.035714285714285705,-0.06057646734132879,0.06379439749976056,-1.0652935148229437,0.6023376918691632,-0.4383672094024045,5.122916616337048,-0.37259403284048015,-0.5146673960074483,15.353646523791738,-0.06750960961006704,1.0123491221409926,0.060266979210936766,-0.03204544060061735,-0.059523809523809514,-0.0806986068112211,-2.6144073409586315,1.3446895698595658,0.0,-2.2330081984817105,-0.9096062394709508,-0.009523809523809521,-0.06349206349206347,-0.9838753011858404,0.021172897001834813,-0.07862685265587917,-0.02750647314485598,6.469709477409059,-0.03806161385231952,-0.1900550126375782,-0.04143182107144096,5.205054428817674,-0.005056231189616045,0.03318350313487052,-0.039628180337587936,-0.12807721953107487,-0.041727123676729504,0.34724149261797316,-0.5921451022559555,-0.2996056747552049,0.37917707492075675,3.5039478775396904,-1.9451822175234679,-0.6349206349206348,0.0,13.37976634413204,2.842805762483103,0.0,0.0,0.0,0.0,-2.2857142857142856,-0.14441546339739586,1.5555421892506316,14.348486003441138,-0.4761904761904762,0.0
